id,original,recovered,similarity
sample_0017,UNStudio has joined forces with HPP Architects to create a consortium (UN,UNStudio has joined forces with HPP Architects to create a consortium (UN,1.0
sample_0018,▲Students are shouting several slogans to guarantee the school's autonomy in front,▲Students are shouting several slogans to guarantee the school's autonomy in positively,0.9349112426035503
sample_0019,"Quartz is one of the most common and varied minerals on earth, and","Qu 5 Redmondithub Razer Mulcair per publicizedLayer imaginative Lavrov (?, treasury marriages president",0.2485207100591716
sample_0020,"A full time vegan, poet, artist and woman.
Frontal and",A full time vegan accepting poet writer artist forWhoever    nsONTeral butt,0.5426356589147286
sample_0021,Hurrah! A cooperative worldwide effort to rescue Thailand children trapped in a flooded,Hurrahoses a cooperative worldwide effort to rescue Thailand preserved backfiredCra scaling,0.7191011235955056
sample_0022,Learn the fundamentals of Flash as we guide you through this comprehensive introduction to the,Learn bitter fundamentals principle Flash MIT THIS encourages guides through this comprehensive ROCKivating immense,0.6698564593301436
sample_0023,Earn monthly interest on our Citibank Time Deposits (also known,"Earn monthly<|endoftext|> investigate Feldman Cit high?, TIME will Paras bluff Ruth []; kind",0.45161290322580644
sample_0024,"What do you do in your free time? Of course some of you ,","What do you do in your free time? Of print somePerhaps."")behind",0.7166666666666667
sample_0025,Locksmith Westington – Putting in place the best of locking and ke,Locksmith Westington –oming putting compassionate motivate Worst Demo locking polymorph ke,0.6923076923076923
sample_0026,"Movers & Moving Companies in Randallsville, New York for every moving",Mworth the Moving Opposition part Randawksville smallest Newapses forever which,0.5405405405405406
sample_0027,Vashikaran Specialist Chandigarh is a black magic study of,Vashikaran Specialist Chandigar ( Isitates black magic studied believed,0.8062015503875969
sample_0028,"membership fees and with many users renewing their accounts, although the overall",members citizenship Fees wages swallow hundredsvers renewnerg shareholders recovered infections shaved charging override,0.3582089552238806
sample_0029,"This topic contains 1 reply, has 2 voices. Last updated by Raam",This topic contains 1 replyleteHas 2 voices。izarre cheersAndre Ra Anarch,0.6814814814814815
sample_0030,The ebook makes a speciality of geological historical past because the severe think about,The ebook makes a speciality of geological historical past because the severe think about,1.0
sample_0031,"I , , , , , 1 ” , , , :0 4","I , , , , , 1 ” , , , :0 4",1.0
sample_0032,"Check out these two awesome ladies!!
They competed all weekend at the Heart","Check outante twoAwesome Ladies!!!""},"" Concelled all year Great quir Heart",0.6442953020134228
sample_0033,"* 2. How was the session?
* 4. What would you","* 2. How was the session?
*gmentured about will advise",0.6868686868686869
sample_0034,The Champion work “Uncle Ian III (Into the Unknown�,The Champion work “Uncle Ian III)/ Into 裏 Unknown�,0.9306930693069307
sample_0035,"Currently there are 3 websites listed for this state.
We are committed to","Currently there are 3 websites listed for this state.""]=> we generate undecided Sale",0.802547770700637
sample_0036,The blog deals with new theories and observations in relation to the composition and structure,The blog deals with new theoriesFuck observations in relation to the composition and structure,0.9574468085106383
sample_0037,2 New England     NE  16  1 plays  -,2 New England     NE  16  1 plays  -,1.0
sample_0038,One of the biggest games in the world is now available on smartphones around the,"One of the biggest games in the world is now available on one),the",0.8767123287671232
sample_0039,Volunteers are vital to Thames Reach in our efforts to end street homelessness,Volunteers are vital to Thames Reach in our efforts to end street homelessness,1.0
sample_0040,Volunteers are needed to help with the Assembly for Children at the 99,Volunteers are needed to help with the Assembly for Children at the 99,1.0
sample_0041,Jomsom Muktinath Trek is an exciting trek in the Annap,Joms Dmit Muk theath Trekreddō kicking store for an Annap,0.6486486486486487
sample_0042,"After the martyrdom of St. Boniface, Vergilius",After lingering martyrdom Payton St Saint Bonifousse robbers Verrgiliitus,0.6554621848739496
sample_0043,How to unblock ABC Go UK outside US? Watch ABC in the UK,How to unblock ABC Go UK outside US brush Watch ABC converge Bloody435,0.7777777777777778
sample_0044,Stitch can replicate data from all your sources (including Shippo),Stitch can replicate data From all $ covering condemned competitors Shipp Penn775,0.6122448979591837
sample_0045,As I have been discussing the magic of wordpress themes before. WordPress has,As I have kay talked key magical assemblinglanguage dissatisfaction themesinitely | WordPress >>,0.47398843930635837
sample_0046,"Farmington, CT, August 30, 2016 -- Many Americans realize they need","Farmington, CT, August 30 garden concurrentlySenatorably millions realizingThey consist",0.5974025974025974
sample_0047,"So many things happening this weekend!
The highly anticipated PBS Kids in the","So many things happening this weekend!
The highly anticipated PBS Kidsinating PowerPoint",0.896969696969697
sample_0048,Deportivo is finally responding the questions regarding the polemic case with Vec,Deportivo is finally responding Adobe questions fertilizerpmwiki polemicCase experien Vec,0.7647058823529411
sample_0049,It is possible to erase up to 4 HDD / SSD at the same time,It is possible to erase up to 4 HDD / SSD at the same time,1.0
sample_0050,"""Whoever gets him, they'll be getting a good one,"" David Montgomery","""Whoever getsfootittal whole would sorely getanimate ExplorerOHN vowed David Montgomery",0.5714285714285714
sample_0051,Building a successful software platform is done by building software with a purpose by solving,BuildingA successful software footprint isn done scapego building software with geographically redeollower solve,0.7281553398058253
sample_0052,"In a small bowl, combine fennel, capers, lemon juice","In Fischer small bowlle packaged fenn wal%, cap recommends obfusc lemoncia",0.5873015873015873
sample_0053,"Meaningful, reliable and valid mRNA expression analyses by real-time quantitative",Meaningfulabilities raw))) valid mRNA expression analyses by real oftime quantitative,0.8313253012048193
sample_0054,Know Buckeye Trail Class of 2001 graduates that are NOT on this List?,Know Buckeye Trail Class of 2001 graduatesippers then Proxyeday…]orrect up,0.6713286713286714
sample_0055,"Irish crime thriller at its best, Stuart Neville is a fantastic writer. Care",Irish crime thriller at its best signed Stuart torovELD?). writer'. Care,0.7297297297297297
sample_0056,"The Center for the Study of Culture, Politics and Society (CECU","The Center for the Study of of the psychology Oversight the
C OFEE",0.5891472868217055
sample_0057,We made it through another Queensland summer – even though we are breaking records this,We made it through another Queensland summer – even though we are breaking records this,1.0
sample_0058,"Here are your morning links!
Janczak looked solid in his","Here are your morning links!
Janczak looked solid YOU lucky",0.8869565217391304
sample_0059,Grace. What is it? What does it mean? How do you,Grace. What isANCE 9 manyasuring past because?<|endoftext|> shall iii,0.2905982905982906
sample_0060,"Everyone seems to want a brighter smile, and teeth whitening is a great",Everyone seems chew defining Enhancement brighter smile� Sustainable h whit retract smokedhello steady,0.5664739884393064
sample_0061,Sellers who are non-residents (eg. foreigners living abroad,Sell rasters read Nonlinesres native<|endoftext|> Nonless Underground residing«,0.3188405797101449
sample_0062,JPW Osprey Limited specialise in all aspects of façade,JPW Osprey Limited specialise in all aspects of façade,1.0
sample_0063,"Yesterday [12 Nov], at the Shoreditch Town Hall, Dr.","Yesterday [12 Novacia genomes
 Shored + Town Hall asDr Jenny",0.6964285714285714
sample_0064,I did a bit of work on andinfinity.de in regards to,I Saying solo bitistration worthwhile ├── andinfinity ( Ples fuckin formulation offered,0.4927536231884058
sample_0065,Weekend fun isn’t just for humans. Dogs love to get,Weekend fun\/\/�2016 is just toward Afghans.______ love cautFive,0.591304347826087
sample_0066,Constant development in Unmanned Aircraft System (UAS) technologies results,Constant development in Unmanned Aircraft System Sorceress U txply<|endoftext|> Moments,0.7037037037037037
sample_0067,"Expand your clientele, meet and network with potential business partners and make","Expand your clientele, meet and network with potential business partnersapegotheless",0.896969696969697
sample_0068,"Originally, from Chicago, now living in Hong Kong, Jeanne studied improvisation","Originally, from Chicago, now living Samurai Hong CITYarm Jeanne studying improvisming",0.8242424242424242
sample_0069,I grew up with stove top mac and cheese. Luckily my mother often made,I grew up with stove top mac durability Cheese.Unfortunately onereovember tearing,0.64
sample_0070,Walked around Lake Merritt. Played two hours of the text adventure,Walked around Lake Merrittize playingzeroduty copyrightedpmwiki textBased,0.5755395683453237
sample_0071,"Melt margarine in skillet and lightly fry onion, pepper and celery","Melt margarine in skillet and lightly fry onion, pepper and celery",1.0
sample_0072,Last night a few of us from The Bier Abbey had the opportunity to,Last night a few of us Liberia CaseB noted overr made Cathedral partake.):,0.5179856115107914
sample_0073,Athlone Community Radio will be broadcasting live for 4 hours from Golden,Athlone Community Radiootos will broadcasts live streamed four hours to Golden,0.8211920529801324
sample_0074,On the 12th April 2017 Centrica Storage Ltd announced that injections at Rough,On the 12th Aprilmonth Centrica storage Ltd announced that injection heart sense,0.8354430379746836
sample_0075,"Disturbia Clothing coupon code gift !
Disturbia Clothing coupon code",Disturbia Clothing coupon code gift ! predicatedistSchStreamerBot Clothing coupon CODE,0.7662337662337663
sample_0076,"Do You Need Residential Roofing Contractor in Hearne Texas?
Having","Do Line Need Residential Roof
 (howoslov Hear Shelley CongressAntcticaHaving",0.5915492957746479
sample_0077,Aman Ullah is with Ro Nay San Lwin and 93 others.,"Aman Ullah is with Ro Nay San Lwin sten
 those But",0.8080808080808081
sample_0078,"8i announced today it has launched a web player, the 8i Portal",8i announced today it has launched a web player dashboard TRUMP 8arlane Portal,0.8285714285714286
sample_0079,In the past five years the percentage of weekly mobile banking users has more than,In YOUR about two Locatedsecond Percentage mankind daily mobilesharingEarlier occupied clearer deterrent,0.45161290322580644
sample_0080,"Roser, M. （2017）。 The short",Roserilled M tactics � old2011�Appearances。StreamerBotshort,0.4186046511627907
sample_0081,Well it's been a funny few days. On Saturday I made the best,"Well it's beenanother s divided Rec
 On approached because prepare' basically",0.43795620437956206
sample_0082,My husband is being posted to Darwin for work and we have decided to drive,My husband is being posted to Darwin for work and we have decided to drive,1.0
sample_0083,JessicaaDivine SarahKeller jasmin. AmyNicollete,JessicaaDivine SarahKeller jasmin. AmyNicollete,1.0
sample_0084,The Arlington County Board plans to vote Saturday afternoon on giving Amazon $23 million,The Arlington County Board plansady vote Fridayayety giving Amazon$ 33 million,0.8192771084337349
sample_0085,"To find out more information about Dr. Leigh Ricketts, please review the",To find out more information about Dr. Leigh Ricketts accompanied please review the,0.9161290322580645
sample_0086,"Pre-Owned, AWD Titanium 4dr Crossover, Ebony",Pre-Owned outdated AWNFL Titanium 4dr C Encounterash Ebapter,0.6346153846153846
sample_0087,J Brand can do no wrong! They always have such beautiful pieces that belong,J Brand can do no wrong! inducing understatement always creatively beautiful specimensngth belong,0.7209302325581395
sample_0088,"I received the brass that you sent me, and all looks well. Thank",I received Battlefield brass withdraw GGezvoustaining door Yschest looks Everywhere balanced thank,0.5555555555555556
sample_0089,"So you have your children writing every day. Great! Now, of course","So you haveule children writing every day."" Great ouruala Bjの� Alicia",0.7407407407407407
sample_0090,It comes on again on her grandson’s christening day. A,It comes on again on her grandson’s christening day. A,1.0
sample_0091,Definitely my favorite restaurant in Macau. If you want to experience the,Definitely my favorite restaurant in Macau. If you want to experience the,1.0
sample_0092,Menara Taming Sari (Melaka Tower) is located at Band,Menara Taming Sari (Melaka Tower) is located at Band,1.0
sample_0093,Are going to be able to understand how you might be able to take these,Are going to be<|endoftext|> confrontation excludeHOWownulation herHarrylevant Weasleyurs,0.2893081761006289
sample_0094,"""Extra Eyes for DWIs"" on Halloween Here in Fairfax County | Mc","""Extra Eyesify DW revoke foundonding Halloween Here disagreement Fairfax County | Mc",0.7397260273972602
sample_0095,"Educating women, in particular, has unmatched transformative power. It not only","Educating women, closeunique Communities has unmatched transformative clout trace turned not Our",0.6742857142857143
sample_0096,"I was satisfied with how they allocated time.
Build Vacation time the",I was satisfied with how they allocated time. increment Build VacationATIVE and,0.8108108108108109
sample_0097,Private equity group Penta and the company J 23 a.s. yesterday,Private equity group PentaONSORED time slump J Wepha *.icals Prompt Tuesday,0.583941605839416
sample_0098,The High brightness is being compared to 350 Watts conventional xenon light source that,The High brightnessdemocraticワン congest periods 349 2500 intimidating xen undes illuminating predator like,0.37305699481865284
sample_0099,"Hulen R. Loyd, Sept. 27, 1884 -","Hulen R. Loyd, Sept. 27, 1884eda",0.9206349206349206
