id,original,recovered,similarity
sample_0072,Apus is a small constellation in the southern sky.,Apus is a small constellation in the southern sky.,1.0
sample_0073,Astronomer royal is a senior post in the Royal Households of the United Kingdom.,Astronomer royal is a senior post in the Royal Households of the United Kingdom.,1.0
sample_0074,The Australian Democrats is a centrist political party in Australia.,The Australian Democrats is a centrist political party in Australia.,1.0
sample_0075,Amiga is a family of personal computers introduced by Commodore in 1985.,Amiga is a family resultedPersonal computers their aroundAfter 448 per when,0.6258503401360545
sample_0076,"ASP may refer to:

Combat
 ASP pistol
 ASP, Inc.","ASP may refer to:

Combat
 ASP pistol
 279, Inc under",0.8712871287128713
sample_0077,"Austin ( ,  ) is the capital city of the U.","Austin ( ,  ) is the capital city of the U.",1.0
sample_0078,The argument from morality is an argument for the existence of God.,The argument from morality is an argument for demise vicinity of God and,0.8201438848920863
sample_0079,"Archery is the sport, practice, or skill of using a bow to shoot arrows.",Ar && require approximately of not as ingrained or skill the that make bow to an paragraph throughout,0.4161849710982659
sample_0080,"Ares (; , Árēs ) is the Greek god of war and courage.","Ares (; , Árēs ) is the Greek god of war and courage.",1.0
sample_0081,"""Advance Australia Fair"" is the national anthem of Australia.","""Advance Australia Fair"" is the national anthem of Australia.",1.0
sample_0082,"Abijah ( ) is a Biblical Hebrew unisex name which means ""my Father is Yah"".","Abijah ( ) isÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ 200 nine un out as Name that seeming local MY this near Yah.),",0.41916167664670656
sample_0083,The Atlanta Falcons are a professional American football team based in Atlanta.,The Atlanta Falcons are a professional American football team based in Atlanta.,1.0
sample_0084,Abyssinia is a historical name for the Ethiopian Empire.,Abyssinia is a historical name for the Ethiopian Empire.,1.0
sample_0085,These are lists of animated television series.,These are lists of animated television series.,1.0
sample_0086,ABC are the first three letters of the Latin script.,ABC are the first three letters of the Latin script.,1.0
sample_0087,ABCD is a list of the first four letters in the English alphabet.,"ABCD is a list of the first four lettersÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ explained
 alphabet);",0.6666666666666666
sample_0088,Anglo-Saxons were Germanic tribes that settled in Britain and founded England.,Anglo-Saxons were Germanic us roughly establishThis lives accusations a completely.[,0.48148148148148145
sample_0089,"A360 Media, LLC (branded a360media), formerly American Media, Inc.","A360 Media Members LLC (branded a360 media), distinctive American gas."" Inc but",0.7172413793103448
sample_0090,"Events

Pre-1600
 654 – Pope Eugene I elected to succeed Martinus I.","Events
Google Pre economic 1600 perhaps 22 310 chased Pope EugeneI electedOur implementing Martin the inherited.'",0.5303867403314917
sample_0091,was a Japanese entrepreneur and co-founder of Sony along with Masaru Ibuka.,was a Japanese entrepreneur and co-founder of Sony along with Masaru Ib to meeting,0.9044585987261147
sample_0092,"Ardal O'Hanlon () is an Irish comedian, actor, and author.","Ardal O'Hanlon () is an Irish comedian, actor, and author.",1.0
sample_0093,"In music, an arrangement is a musical adaptation of an existing composition.",In music establishing an arrangement masterpiece made an alteration wanted an existing composition.,0.7085714285714285
sample_0094,"Alicante () is a city and municipality in the Valencian Community, Spain.","Alicante () is a city and municipality in the Valencian Community, Spain.",1.0
sample_0095,"Audio most commonly refers to sound, as it is transmitted in signal form.","Audio most commonly refers to sound, as it is transmitted in signal form.",1.0
sample_0096,The House of Ascania () was a dynasty of German rulers.,The House of Ascania () was a dynasty of German rulers.,1.0
sample_0097,"Appomattox, shorthand for the surrender of Robert E.","Appomattox, shorthand for the surrender of Robert E.",1.0
sample_0098,The Ababda ( or ) are an Arab or Beja tribe in eastern Egypt and Sudan.,The Ababda ( or ) are an Arab or Beja tribe in eastern Egypt and Sudan 410,0.9655172413793104
sample_0099,"Events

Pre-1600
753 BC – Romulus founds Rome (traditional date).","Events
Google Pre economic 1600 perhaps + BC – Rom found to during (traditional date left",0.632258064516129
