id,original,recovered,similarity
sample_0018,▲Students are shouting several slogans to guarantee the school's autonomy in front,▲Students are shouting several slogans to guarantee the school's autonomy in front,1.0
sample_0019,"Quartz is one of the most common and varied minerals on earth, and",Qu the isn an second flexible European popular s increasing sub for wicked just non,0.3087248322147651
sample_0020,"A full time vegan, poet, artist and woman.
Frontal and","A full time vegan, poet, artist and woman.
Frontal and",1.0
sample_0021,Hurrah! A cooperative worldwide effort to rescue Thailand children trapped in a flooded,Hurrah! A cooperative worldwide effort to rescue Thailand children trapped in a flooded,1.0
sample_0022,Learn the fundamentals of Flash as we guide you through this comprehensive introduction to the,Learn the fundamentals of Flash as we guide you through this comprehensive introduction to the,1.0
sample_0023,Earn monthly interest on our Citibank Time Deposits (also known,Earn monthly interest on our Citibank Time Deposits (also known,1.0
sample_0024,"What do you do in your free time? Of course some of you ,",What do you do in your free time? Of secret situationsAmong398 powerfully,0.7076923076923077
sample_0025,Locksmith Westington – Putting in place the best of locking and ke,"Locks
 West in –See into creating to good the Lock., ke",0.5454545454545454
sample_0026,"Movers & Moving Companies in Randallsville, New York for every moving",M just16 moving technology in Rand inTheÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ New York durable UberMoving,0.46153846153846156
sample_0027,Vashikaran Specialist Chandigarh is a black magic study of,Vashikaran Specialist Chandigarh is a black magic study of,1.0
sample_0028,"membership fees and with many users renewing their accounts, although the overall",members election fees imposed with many Users renew becoming super what in experiencing that near,0.4943820224719101
sample_0029,"This topic contains 1 reply, has 2 voices. Last updated by Raam",This topic contains 1 reply 14 hasn Two Voices While last updated regarding Raaml,0.7777777777777778
sample_0030,The ebook makes a speciality of geological historical past because the severe think about,The ebook makes a speciality of geological historical past because the severe think about,1.0
sample_0031,"I , , , , , 1 ” , , , :0 4","I , , , , , 1 ” , , , :0 4",1.0
sample_0032,"Check out these two awesome ladies!!
They competed all weekend at the Heart","Check out these two awesome ladies!!
 my promisingully 10 Biblical mythical Heart",0.6794871794871795
sample_0033,"* 2. How was the session?
* 4. What would you","* 2. How was the session?
*gment their that If you",0.7789473684210526
sample_0034,The Champion work “Uncle Ian III (Into the Unknown�,The Champion work “Uncle Ian III (Into the Unknown�,1.0
sample_0035,"Currently there are 3 websites listed for this state.
We are committed to","Currently there are 3 websites listed for this state.
We areFocus will",0.8671328671328671
sample_0036,The blog deals with new theories and observations in relation to the composition and structure,"The blog deals with new theoriesÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ those with
 the the "" assaults circuitry",0.4623115577889447
sample_0037,2 New England     NE  16  1 plays  -,2 New England     NE  16  1 plays  -,1.0
sample_0038,One of the biggest games in the world is now available on smartphones around the,One of the biggest games in the world is now available on one is the,0.8918918918918919
sample_0039,Volunteers are vital to Thames Reach in our efforts to end street homelessness,Volunteers are vital to Thames Reach in our efforts to end street homelessness,1.0
sample_0040,Volunteers are needed to help with the Assembly for Children at the 99,Volunteers are needed to help with the Assembly for Children at the 99,1.0
sample_0041,Jomsom Muktinath Trek is an exciting trek in the Annap,Jomsom Muktinath Trek is an exciting trek in the Annap,1.0
sample_0042,"After the martyrdom of St. Boniface, Vergilius","After the martyrdom of St. Boniface, Vergilius",1.0
sample_0043,How to unblock ABC Go UK outside US? Watch ABC in the UK,How to unblock ABC Go UK outside US struggled get ABC In the different,0.7619047619047619
sample_0044,Stitch can replicate data from all your sources (including Shippo),Stitch can replicate data from all your sources (including Shippo possible,0.9285714285714286
sample_0045,As I have been discussing the magic of wordpress themes before. WordPress has,As I have exagger discuss entire magic expanding word Press that don!? WordPress has,0.7080745341614907
sample_0046,"Farmington, CT, August 30, 2016 -- Many Americans realize they need","Farmington, CT, August 30, 2016 -- Many Americans realize they need",1.0
sample_0047,"So many things happening this weekend!
The highly anticipated PBS Kids in the","So many things happening this weekend!
The highly anticipated PBS Kids in the",1.0
sample_0048,Deportivo is finally responding the questions regarding the polemic case with Vec,Deportivo is finally responding the questions regarding the polemic case with Vec,1.0
sample_0049,It is possible to erase up to 4 HDD / SSD at the same time,It is possible to erase up to 4 HDD / SSD at the same time,1.0
sample_0050,"""Whoever gets him, they'll be getting a good one,"" David Montgomery","""Whoever gets him, they'll be getting a good one,"" David Montgomery",1.0
sample_0051,Building a successful software platform is done by building software with a purpose by solving,Building a successful software platform is done by building software with a purpose by solving,1.0
sample_0052,"In a small bowl, combine fennel, capers, lemon juice","In a small bowl, combine fennel, capers vibrant lemon juice",0.918918918918919
sample_0053,"Meaningful, reliable and valid mRNA expression analyses by real-time quantitative",Meaningful humorous reliable253 valid 2 morphology investigator regulatory Real life do quantitative,0.574585635359116
sample_0054,Know Buckeye Trail Class of 2001 graduates that are NOT on this List?,"Know Buckeye Trail Class of 2001 graduates anti repair currently Maybe
 ofNo",0.6896551724137931
sample_0055,"Irish crime thriller at its best, Stuart Neville is a fantastic writer. Care",Irish crime thriller at its best signed Stuart to at an<|endoftext|> one when mountain,0.5925925925925926
sample_0056,"The Center for the Study of Culture, Politics and Society (CECU","The Center for the Study of of the psychology of the
CC RU",0.6446280991735537
sample_0057,We made it through another Queensland summer – even though we are breaking records this,We made it through another Queensland summer – even though we are breaking records this,1.0
sample_0058,"Here are your morning links!
Janczak looked solid in his","Here are your morning links!
Janczak looked solid in his",1.0
sample_0059,Grace. What is it? What does it mean? How do you,Grace. What is it? What does it mean mysterious how poorly Shape,0.75
sample_0060,"Everyone seems to want a brighter smile, and teeth whitening is a great","Everyone seems to want a brighter smile, and teeth whitening is a great",1.0
sample_0061,Sellers who are non-residents (eg. foreigners living abroad,Sellers who are non-residents (eg. foreigners living pretty,0.9152542372881356
sample_0062,JPW Osprey Limited specialise in all aspects of façade,JPW Osprey Limited specialise in all aspects of façade,1.0
sample_0063,"Yesterday [12 Nov], at the Shoreditch Town Hall, Dr.",Yesterday [12 Nov will at the Shored tried Town shall when Dr The,0.7521367521367521
sample_0064,I did a bit of work on andinfinity.de in regards to,I did a bit of work on andinfinity.de in recomb regarding,0.8703703703703703
sample_0065,Weekend fun isn’t just for humans. Dogs love to get,"Weekend fun isn’t just for humans. has,"" to get",0.8775510204081632
sample_0066,Constant development in Unmanned Aircraft System (UAS) technologies results,Constant development in Unmanned Aircraft System (UAS) technologies results,1.0
sample_0067,"Expand your clientele, meet and network with potential business partners and make","Expand your clientele, meet and network with potential business partners make",0.9685534591194969
sample_0068,"Originally, from Chicago, now living in Hong Kong, Jeanne studied improvisation","Originally, from Chicago, now living in Hong Kong, Jeanne studied improvisation",1.0
sample_0069,I grew up with stove top mac and cheese. Luckily my mother often made,I grew up with stove top mac assess cheese reported cyber from mothers that insisted,0.6928104575163399
sample_0070,Walked around Lake Merritt. Played two hours of the text adventure,Walked around Lake Merritt. Played two hours ongoing inspirational Text and,0.7801418439716312
sample_0071,"Melt margarine in skillet and lightly fry onion, pepper and celery","Melt margarine in skillet and lightly fry onion, pepper and celery",1.0
sample_0072,Last night a few of us from The Bier Abbey had the opportunity to,Last night a few of us from The Bier Abbey had the opportunity to,1.0
sample_0073,Athlone Community Radio will be broadcasting live for 4 hours from Golden,Athlone Community Radio will be broadcasting live corporations eighth That for Golden,0.759493670886076
sample_0074,On the 12th April 2017 Centrica Storage Ltd announced that injections at Rough,"On the 12th Aprilmonth Cent America Storage Ltd announced that), the Rough",0.8026315789473685
sample_0075,"Disturbia Clothing coupon code gift !
Disturbia Clothing coupon code","Disturbia Clothing coupon code gift !
Dist here externalTo Clothing coupon code",0.8843537414965986
sample_0076,"Do You Need Residential Roofing Contractor in Hearne Texas?
Having","Do You Need Residential Roofing Contractor in Hearne Texas?
Having",1.0
sample_0077,Aman Ullah is with Ro Nay San Lwin and 93 others.,"Aman U of an by Ro a San Lw provide
 chooses adviser",0.5148514851485149
sample_0078,"8i announced today it has launched a web player, the 8i Portal",8i announced today it has launched a web player interface relentless 8 331 Portal,0.8251748251748252
sample_0079,In the past five years the percentage of weekly mobile banking users has more than,In the138 fiveAlthough that percent that one mobile banking user pricing more substantially,0.6473988439306358
sample_0080,"Roser, M. （2017）。 The short","R<|endoftext|>Tr M as � is

�
 49 in in",0.30303030303030304
sample_0081,Well it's been a funny few days. On Saturday I made the best,Well it's been a funny few days. On Saturday I made the best,1.0
sample_0082,My husband is being posted to Darwin for work and we have decided to drive,My husband is being posted to Darwin for work and we have decided to drive,1.0
sample_0083,JessicaaDivine SarahKeller jasmin. AmyNicollete,JessicaaDivine SarahKeller jasmin. AmyNicollete,1.0
sample_0084,The Arlington County Board plans to vote Saturday afternoon on giving Amazon $23 million,The Arlington County Board plans pet vote Friday twoOnbuilding Amazon $ John oblivious,0.735632183908046
sample_0085,"To find out more information about Dr. Leigh Ricketts, please review the","To find out more information about Dr. Leigh Ricketts, please review the",1.0
sample_0086,"Pre-Owned, AWD Titanium 4dr Crossover, Ebony","Pre-Owned, AWD Titanium 4dr Crossover No Eb Brown",0.9032258064516129
sample_0087,J Brand can do no wrong! They always have such beautiful pieces that belong,J Brand can do no wrong! discuss will has such beautiful put their are,0.7172413793103448
sample_0088,"I received the brass that you sent me, and all looks well. Thank","I received fundamental brass underlying shout messages letting be take continually looks"" ) Thank",0.5590062111801242
sample_0089,"So you have your children writing every day. Great! Now, of course","So you have your children writing every day. Great! Now, of course",1.0
sample_0090,It comes on again on her grandson’s christening day. A,It comes on again on her grandson’s christening day. A,1.0
sample_0091,Definitely my favorite restaurant in Macau. If you want to experience the,Definitely my favorite restaurant in Macau. If you want to experience the,1.0
sample_0092,Menara Taming Sari (Melaka Tower) is located at Band,Menara Taming Sari (Melaka Tower) is located at Band,1.0
sample_0093,Are going to be able to understand how you might be able to take these,Are going to be able to understand how you might be able to take these,1.0
sample_0094,"""Extra Eyes for DWIs"" on Halloween Here in Fairfax County | Mc","""Extra Eyes for DWIs"" on Halloween Here in Fairfax County | Mc",1.0
sample_0095,"Educating women, in particular, has unmatched transformative power. It not only","Educating women, in particular, has unmatched transformative power. It not only",1.0
sample_0096,"I was satisfied with how they allocated time.
Build Vacation time the","I was satisfied with how they allocated time.
Build Vacation time the",1.0
sample_0097,Private equity group Penta and the company J 23 a.s. yesterday,Private equity group Penta and the company J 23 a.s. yesterday,1.0
sample_0098,The High brightness is being compared to 350 Watts conventional xenon light source that,The High brightness is being compared to 350 Watts conventional xenon light source that,1.0
sample_0099,"Hulen R. Loyd, Sept. 27, 1884 -",Hul Ram R in24 on slightly Sept ofÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ in 18 Facts -,0.3063063063063063
