id,original,recovered,similarity
sample_0028,"membership fees and with many users renewing their accounts, although the overall",members election fees assessing with you you renew a your comes ability that a now,0.4662576687116564
sample_0029,"This topic contains 1 reply, has 2 voices. Last updated by Raam",This topic contains 1 reply would has 2 voice> Last 13 Goal Raam,0.8031496062992126
sample_0030,The ebook makes a speciality of geological historical past because the severe think about,The ebook makes a speciality of geological historical past because the severe think about,1.0
sample_0031,"I , , , , , 1 ” , , , :0 4","I , , , , , 1 ” , , , :0 4",1.0
sample_0032,"Check out these two awesome ladies!!
They competed all weekend at the Heart","Check out these two awesome ladies!!
 My competed competed about putting your heart",0.7721518987341772
sample_0033,"* 2. How was the session?
* 4. What would you","* 2. How was the session?
*gment many What will WE",0.7789473684210526
sample_0034,The Champion work “Uncle Ian III (Into the Unknown�,The Champion work “Uncle Ian III (Into the Unknown�,1.0
sample_0035,"Currently there are 3 websites listed for this state.
We are committed to","Currently there are 3 websites listed for this state.
We areDespite that",0.896551724137931
sample_0036,The blog deals with new theories and observations in relation to the composition and structure,The blog deals with new theories and observations in relation to the composition and structure,1.0
sample_0037,2 New England     NE  16  1 plays  -,2 New England     NE  16  1 plays  -,1.0
sample_0038,One of the biggest games in the world is now available on smartphones around the,"One of the biggest games in the world is now available on one),the",0.8767123287671232
sample_0039,Volunteers are vital to Thames Reach in our efforts to end street homelessness,Volunteers are vital to Thames Reach in our efforts to end street homelessness,1.0
sample_0040,Volunteers are needed to help with the Assembly for Children at the 99,Volunteers are needed to help with the Assembly for Children at the 99,1.0
sample_0041,Jomsom Muktinath Trek is an exciting trek in the Annap,Jomsom Muktinath Trek is an exciting trek in the Annap,1.0
sample_0042,"After the martyrdom of St. Boniface, Vergilius","After the martyrdom of St. Boniface, Vergilius",1.0
sample_0043,How to unblock ABC Go UK outside US? Watch ABC in the UK,"How to unblock ABC Go UK outside US threaten
 a in thrilling are",0.7666666666666667
sample_0044,Stitch can replicate data from all your sources (including Shippo),Stitch can replicate data from all your sources (including Shippo reason,0.9420289855072463
sample_0045,As I have been discussing the magic of wordpress themes before. WordPress has,As I have been discussing about magic investigating word060 112Before Moran WordPress for,0.6746987951807228
sample_0046,"Farmington, CT, August 30, 2016 -- Many Americans realize they need","Farmington, CT, August 30, 2016 -- Many Americans realize they need",1.0
sample_0047,"So many things happening this weekend!
The highly anticipated PBS Kids in the","So many things happening this weekend!
The highly anticipated PBS Kids in the",1.0
sample_0048,Deportivo is finally responding the questions regarding the polemic case with Vec,Deportivo is finally responding the questions regarding the polemic case with Vec,1.0
sample_0049,It is possible to erase up to 4 HDD / SSD at the same time,It is possible to erase up to 4 HDD / SSD at the same time,1.0
sample_0050,"""Whoever gets him, they'll be getting a good one,"" David Montgomery","""Whoever gets than forYou'll statement gotten gonna valuable basically the David Montgomery",0.46835443037974683
sample_0051,Building a successful software platform is done by building software with a purpose by solving,Building a successful software platform is done by building software with a purpose by solving,1.0
sample_0052,"In a small bowl, combine fennel, capers, lemon juice","In a small bowl, combine fennel, capers vibrant lemon juice",0.918918918918919
sample_0053,"Meaningful, reliable and valid mRNA expression analyses by real-time quantitative",Meaningful humorous reliable253 valid Th transcription in both Real different among quantitative,0.6101694915254238
sample_0054,Know Buckeye Trail Class of 2001 graduates that are NOT on this List?,Know Buckeye Trail Class of 2001 graduates anti high of on the less?,0.8029197080291971
sample_0055,"Irish crime thriller at its best, Stuart Neville is a fantastic writer. Care",Irish crime thriller at its best signed Stuart to an a as is unfounded Care,0.6887417218543046
sample_0056,"The Center for the Study of Culture, Politics and Society (CECU",The Center for the Study of of the psychology of the byC theJon,0.5873015873015873
sample_0057,We made it through another Queensland summer – even though we are breaking records this,We made it through another Queensland summer – even though we are breaking records this,1.0
sample_0058,"Here are your morning links!
Janczak looked solid in his","Here are your morning links!
Janczak looked solid in his",1.0
sample_0059,Grace. What is it? What does it mean? How do you,Grace. What is it? What does it mean investigated how do eaten,0.7818181818181819
sample_0060,"Everyone seems to want a brighter smile, and teeth whitening is a great","Everyone seems chew defining excellent brighter smile look need prompted_ maintains
 also greater",0.5
sample_0061,Sellers who are non-residents (eg. foreigners living abroad,Sell r What h non dis Res huge Put However up have: ((,0.3185840707964602
sample_0062,JPW Osprey Limited specialise in all aspects of façade,JPW Osprey Limited specialise in all aspects of façade,1.0
sample_0063,"Yesterday [12 Nov], at the Shoreditch Town Hall, Dr.",Yesterday [12 Nov will at the Shored tried TownYou and Dr The,0.7433628318584071
sample_0064,I did a bit of work on andinfinity.de in regards to,I did a bit of work on andinfinity.de in recomb regarding,0.8703703703703703
sample_0065,Weekend fun isn’t just for humans. Dogs love to get,Weekend fun isn’t just for humans. has used for getting,0.7924528301886793
sample_0066,Constant development in Unmanned Aircraft System (UAS) technologies results,Constant development in Unmanned Aircraft System (UAS) technologies results,1.0
sample_0067,"Expand your clientele, meet and network with potential business partners and make","Expand your clientele, meet and network with potential business partnersoreAndOnline
",0.9036144578313253
sample_0068,"Originally, from Chicago, now living in Hong Kong, Jeanne studied improvisation","Originally, from Chicago, now living in Hong Kong, Jeanne studied improvisation",1.0
sample_0069,I grew up with stove top mac and cheese. Luckily my mother often made,I grew up with stove top mac assess cheese News to his mother to make,0.7536231884057971
sample_0070,Walked around Lake Merritt. Played two hours of the text adventure,Walked around Lake Merritt. Played two hours ongoing inspirational Text and,0.7801418439716312
sample_0071,"Melt margarine in skillet and lightly fry onion, pepper and celery","Melt margarine in skillet and
 fry onion and finely 80 cel (",0.746031746031746
sample_0072,Last night a few of us from The Bier Abbey had the opportunity to,Last night a few of us from The Bier Abbey had the opportunity to,1.0
sample_0073,Athlone Community Radio will be broadcasting live for 4 hours from Golden,Athlone Community Radio will be broadcasting live corporations 4 hours those Golden,0.8846153846153846
sample_0074,On the 12th April 2017 Centrica Storage Ltd announced that injections at Rough,On the 12th April 2017 Cent in Storage Ltd announced that that anThe,0.8356164383561644
sample_0075,"Disturbia Clothing coupon code gift !
Disturbia Clothing coupon code","Disturbia Clothing coupon code gift !
Dist types confined updatedled coded",0.7605633802816901
sample_0076,"Do You Need Residential Roofing Contractor in Hearne Texas?
Having","Do You Need Residential Roofing Contractor in Hearne Texas?
Having",1.0
sample_0077,Aman Ullah is with Ro Nay San Lwin and 93 others.,Aman U at is for Ro Nay San L Win got 100 Additional.,0.5882352941176471
sample_0078,"8i announced today it has launched a web player, the 8i Portal",8i announced today it has launched a web player interface relentless 8 331 Portal,0.8251748251748252
sample_0079,In the past five years the percentage of weekly mobile banking users has more than,"In the148 million Kevin and risk those former the Generally
 beautiful more almost",0.43902439024390244
sample_0080,"Roser, M. （2017）。 The short",R<|endoftext|>By674 serves � the to 2008�180 id will theThe,0.32558139534883723
sample_0081,Well it's been a funny few days. On Saturday I made the best,Well it's been a funny few days. On Saturday I made the best,1.0
sample_0082,My husband is being posted to Darwin for work and we have decided to drive,My husband is being posted to Darwin for work and we have decided to drive,1.0
sample_0083,JessicaaDivine SarahKeller jasmin. AmyNicollete,JessicaaDivine SarahKeller jasmin. AmyNicollete,1.0
sample_0084,The Arlington County Board plans to vote Saturday afternoon on giving Amazon $23 million,The Arlington County Board plans pet vote Friday twoOnbuilding Amazon $ John after,0.7411764705882353
sample_0085,"To find out more information about Dr. Leigh Ricketts, please review the","To find out more information about Dr. Leigh Ricketts, please review the",1.0
sample_0086,"Pre-Owned, AWD Titanium 4dr Crossover, Ebony","Pre-Owned, AWD Titanium 4dr Crossover No Eb Brown",0.9032258064516129
sample_0087,J Brand can do no wrong! They always have such beautiful pieces that belong,J Brand can do no wrong! discuss would those such beautiful bit surprised That,0.6797385620915033
sample_0088,"I received the brass that you sent me, and all looks well. Thank",I received fundamental brass underlying day sent I434 as as was. receive in,0.5323741007194245
sample_0089,"So you have your children writing every day. Great! Now, of course","So you have your children writing every day. Great! Now, of course",1.0
sample_0090,It comes on again on her grandson’s christening day. A,It comes on again on her grandson’s christening day. A,1.0
sample_0091,Definitely my favorite restaurant in Macau. If you want to experience the,Definitely my favorite restaurant in Macau. If you want to experience the,1.0
sample_0092,Menara Taming Sari (Melaka Tower) is located at Band,Menara Taming Sari (Melaka Tower) is located at Band,1.0
sample_0093,Are going to be able to understand how you might be able to take these,Are going to be able to understand how you might be able to take these,1.0
sample_0094,"""Extra Eyes for DWIs"" on Halloween Here in Fairfax County | Mc","""Extra Eyes for DWIs"" on Halloween Here in Fairfax County | Mc",1.0
sample_0095,"Educating women, in particular, has unmatched transformative power. It not only","Educating women, in particular, has unmatched transformative power. It not only",1.0
sample_0096,"I was satisfied with how they allocated time.
Build Vacation time the",I was satisfied with how they allocated time. whetherBuild Vacation Time an,0.8888888888888888
sample_0097,Private equity group Penta and the company J 23 a.s. yesterday,Private equity group Penta and the company J 23 a.s. yesterday,1.0
sample_0098,The High brightness is being compared to 350 Watts conventional xenon light source that,The High brightness is being compared to 350 Watts conventional xenon light source that,1.0
sample_0099,"Hulen R. Loyd, Sept. 27, 1884 -",Hulen R. L &; Sept April quasi on 18 1865 -,0.5945945945945946
